%time,t(ns),field.orientation.x,field.orientation.y,field.orientation.z,field.angular_velocity.z,field.linear_acceleration.x,field.linear_acceleration.y,t(s)
1.63E+18,14589990144,0.01670309,-0.017019396,0.191436641,0.002212701,0.864691317,-0.290937275,14.58999014
1.63E+18,14599990016,0.016701511,-0.01700903,0.191437373,-8.22E-05,0.809644103,-0.202084005,14.59999002
1.63E+18,14610080256,0.016697273,-0.016997894,0.191430791,-0.000892487,0.72680217,-0.082077853,14.61008026
1.63E+18,14620080128,0.016686623,-0.016988209,0.191422906,-0.000963498,0.626934528,0.041446585,14.62008013
1.63E+18,14630050048,0.01666955,-0.016980282,0.191417576,5.45E-05,0.533738136,0.131495968,14.63005005
1.63E+18,14639960064,0.01664896,-0.016962994,0.191417617,0.000825452,0.470728815,0.206931457,14.63996006
1.63E+18,14649970176,0.016639875,-0.016944806,0.191416797,0.00032938,0.43614009,0.259462625,14.64997018
1.63E+18,14660040192,0.016639493,-0.016938233,0.191418308,0.001496718,0.437912107,0.264558941,14.66004019
1.63E+18,14670010112,0.016633591,-0.01693354,0.1914242,0.001756248,0.480723441,0.232481673,14.67001011
1.63E+18,14693400064,0.017079973,-0.017379312,0.191034163,0.000774266,0.606686413,0.077498294,14.69340006
1.63E+18,14700030208,0.017090822,-0.017413999,0.191031302,-0.000230847,0.680180311,-0.020868976,14.70003021
1.63E+18,14710040064,0.017096959,-0.017444762,0.191030934,0.001253481,0.740385413,-0.12241789,14.71004006
1.63E+18,14719990016,0.017092499,-0.017464495,0.191035621,0.001279435,0.774562418,-0.212422758,14.71999002
1.63E+18,14740060160,0.01707906,-0.017483416,0.19103104,0.000668294,0.760931909,-0.316974133,14.74006016
1.63E+18,14770010112,0.017029037,-0.017516475,0.191035436,6.13E-05,0.61931181,-0.218945399,14.77001011
1.63E+18,14780030208,0.017023261,-0.017508646,0.191035778,0.00117363,0.566092968,-0.131304488,14.78003021
1.63E+18,14789990144,0.017032408,-0.017481533,0.191041288,0.001948322,0.517497122,-0.038904708,14.78999014
1.63E+18,14800000000,0.017031683,-0.017460797,0.19104837,0.002184513,0.490588695,0.044310454,14.8
1.63E+18,14810010112,0.017021866,-0.017455701,0.191057142,0.002606239,0.492565423,0.121149749,14.81001011
1.63E+18,14820000256,0.017018204,-0.017457113,0.191067208,0.0025254,0.51924777,0.176828653,14.82000026
1.63E+18,14830000128,0.017026546,-0.017451552,0.191072825,0.00119876,0.564362824,0.202740043,14.83000013
1.63E+18,14840030208,0.017050808,-0.017444537,0.191074048,0.000784814,0.622706056,0.19647947,14.84003021
1.63E+18,14850020096,0.017079128,-0.017444242,0.191077153,0.001395457,0.680068433,0.157228917,14.8500201
1.63E+18,14860040192,0.017090954,-0.017448264,0.191080468,0.001191355,0.72713697,0.093366198,14.86004019
1.63E+18,14870050048,0.017091047,-0.017471437,0.191083579,0.001304969,0.758480012,0.013202568,14.87005005
1.63E+18,14880120064,0.017540306,-0.017915913,0.190691071,0.001031457,0.762258351,-0.068095058,14.88012006
1.63E+18,14890020096,0.017520307,-0.017943986,0.190690603,0.000356194,0.738792539,-0.136889637,14.8900201
1.63E+18,14900020224,0.017504425,-0.017967264,0.19068883,0.000411894,0.69991833,-0.19131957,14.90002022
1.63E+18,14909960192,0.017502396,-0.017977489,0.190686533,-0.000171779,0.645293891,-0.230214,14.90996019
1.63E+18,14919980032,0.017493519,-0.017988895,0.190681498,-0.000412631,0.590517282,-0.240266547,14.91998003
1.63E+18,14930060032,0.017477831,-0.018000575,0.190676797,-0.000276554,0.550912976,-0.230000377,14.93006003
1.63E+18,14940030208,0.017460773,-0.018002532,0.190671717,-0.000383026,0.532678783,-0.201550439,14.94003021
1.63E+18,14950020096,0.017441304,-0.018011909,0.190668852,0.000443538,0.530234933,-0.152260914,14.9500201
1.63E+18,14959980032,0.017424762,-0.01801933,0.19066651,-2.58E-05,0.538659155,-0.090377845,14.95998003
1.63E+18,14970100224,0.017418785,-0.018002763,0.19066634,0.001453841,0.5655182,-0.01697897,14.97010022
1.63E+18,14979970048,0.017428147,-0.017978851,0.190675767,0.002747159,0.604109704,0.052249987,14.97997005
1.63E+18,14990380032,0.0174258,-0.017971141,0.190682314,0.001442165,0.645127356,0.100767806,14.99038003
1.63E+18,14999980032,0.017420207,-0.017954723,0.190686129,0.001774107,0.680714309,0.131969988,14.99998003
1.63E+18,15009960192,0.017428093,-0.0179238,0.190694979,0.002588805,0.706460476,0.138655484,15.00996019
1.63E+18,15020000256,0.017437876,-0.017901729,0.190701005,0.001034863,0.721331239,0.121742114,15.02000026
1.63E+18,15030160128,0.017446768,-0.017885325,0.190697485,-0.000782593,0.720983505,0.088916764,15.03016013
1.63E+18,15039980032,0.017446567,-0.017878767,0.190689324,-0.00107168,0.703872621,0.042179517,15.03998003
1.63E+18,15051560192,0.017431982,-0.017892238,0.190682137,-0.000673362,0.673173487,-0.016399069,15.05156019
1.63E+18,15059990016,0.017422162,-0.017905278,0.190676905,-0.000339154,0.631995618,-0.079223566,15.05999002
1.63E+18,15070030080,0.017422305,-0.017901116,0.190671551,-0.000393273,0.597888589,-0.129528373,15.07003008
1.63E+18,15080000000,0.017880424,-0.01829766,0.190274726,0.000795933,0.569327772,-0.167742759,15.08
1.63E+18,15090010112,0.017875908,-0.018294268,0.190278853,0.001724269,0.547836185,-0.196601093,15.09001011
1.63E+18,15099980032,0.017865092,-0.018307202,0.19028447,0.001864962,0.540330887,-0.20391947,15.09998003
1.63E+18,15109950208,0.017855739,-0.018315395,0.190290288,0.001775531,0.557700098,-0.184019044,15.10995021
1.63E+18,15119950080,0.017854413,-0.018321716,0.190292308,0.000547713,0.592649341,-0.152468637,15.11995008
1.63E+18,15130200064,0.017863876,-0.018320473,0.190289881,8.12E-05,0.62624228,-0.111413665,15.13020006
1.63E+18,15139970048,0.017875353,-0.01830692,0.190289099,0.000820237,0.659927845,-0.056988869,15.13997005
1.63E+18,15150010112,0.017879789,-0.018291051,0.190295125,0.002275715,0.68749392,-0.004014235,15.15001011
1.63E+18,15161550080,0.01788361,-0.018277874,0.19030311,0.001861188,0.698522925,0.043035619,15.16155008
1.63E+18,15170040064,0.017892369,-0.018273234,0.190305981,0.00098877,0.69619149,0.080491833,15.17004006
1.63E+18,15180030208,0.017886961,-0.018272512,0.190309321,0.00142307,0.684832871,0.099920474,15.18003021
1.63E+18,15190020096,0.017862848,-0.018277815,0.190311042,0.000765775,0.66660744,0.100566454,15.1900201
1.63E+18,15199970048,0.017853882,-0.01829225,0.190310643,0.00054776,0.641797721,0.081819437,15.19997005
1.63E+18,15209990144,0.017858875,-0.018309662,0.190311009,0.000830985,0.614598989,0.048361119,15.20999014
1.63E+18,15220010240,0.017858922,-0.018322132,0.190311974,0.000965819,0.594458699,0.009355723,15.22001024
1.63E+18,15230090240,0.017862825,-0.018326996,0.190315362,0.00143648,0.582870066,-0.037730549,15.23009024
1.63E+18,15240060160,0.017867229,-0.018331303,0.190318293,0.001054814,0.575422227,-0.088967487,15.24006016
1.63E+18,15253160192,0.01785781,-0.01834831,0.190319722,0.001003348,0.579374313,-0.130940288,15.25316019
1.63E+18,15259980032,0.017848853,-0.018360565,0.19032292,0.001247058,0.595110655,-0.160417855,15.25998003
1.63E+18,15271660032,0.017846888,-0.018358097,0.190324036,0.000740475,0.614110351,-0.170329094,15.27166003
1.63E+18,15279980032,0.01828971,-0.018761875,0.189928154,0.000147983,0.63316071,-0.164424062,15.27998003
1.63E+18,15289960192,0.018274615,-0.018754962,0.189924651,1.59E-05,0.650568902,-0.150565043,15.28996019
1.63E+18,15310100224,0.018275848,-0.01871697,0.1899311,0.001310897,0.672835767,-0.07856901,15.31010022
1.63E+18,15320020224,0.018266427,-0.018708504,0.189929422,-0.000267447,0.677781284,-0.030222384,15.32002022
1.63E+18,15330000128,0.018267784,-0.018712101,0.189921442,-0.001331812,0.671021104,0.01560092,15.33000013
1.63E+18,15341790208,0.018263511,-0.01871865,0.189911897,-0.001153563,0.654326022,0.052126415,15.34179021
1.63E+18,15350130176,0.018255246,-0.018712912,0.189905247,-0.000420117,0.630938232,0.075568713,15.35013018
1.63E+18,15360010240,0.018247652,-0.018701689,0.189900629,-0.000425764,0.611277163,0.08430402,15.36001024
1.63E+18,15370130176,0.018236133,-0.018703024,0.189896066,-0.000104218,0.598701537,0.073109947,15.37013018
1.63E+18,15380090112,0.018224567,-0.018707188,0.189896074,0.001215752,0.59247148,0.050373394,15.38009011
1.63E+18,15390020096,0.018211855,-0.018714614,0.189900198,0.001469054,0.593049526,0.017327433,15.3900201
1.63E+18,15400050176,0.018207937,-0.018708065,0.189902236,0.000731393,0.606580555,-0.025748925,15.40005018
1.63E+18,15410010112,0.018215551,-0.018684144,0.189900557,-2.87E-05,0.622950077,-0.065702125,15.41001011
1.63E+18,15420050176,0.018227141,-0.018678711,0.189893556,-0.0010661,0.637570083,-0.103994481,15.42005018
1.63E+18,15430080000,0.018231485,-0.018684445,0.189888054,-0.000100345,0.647659421,-0.134877592,15.43008
1.63E+18,15441760256,0.018231252,-0.018693537,0.189884906,-0.00022015,0.658121169,-0.150325701,15.44176026
1.63E+18,15449970176,0.018238519,-0.018699799,0.189878746,-0.00068756,0.666769981,-0.149668917,15.44997018
1.63E+18,15459990016,0.018234954,-0.018697042,0.189876662,0.000778408,0.664241672,-0.137440681,15.45999002
1.63E+18,15470010112,0.018229425,-0.018684354,0.189881521,0.002110069,0.657266974,-0.11102286,15.47001011
1.63E+18,15480030208,0.01867248,-0.018730478,0.189465759,0.002054781,0.642781138,-0.079810843,15.48003021
1.63E+18,15490020096,0.018675648,-0.018708775,0.189467481,0.00021259,0.625301957,-0.051570229,15.4900201
1.63E+18,15500030208,0.018678986,-0.018691611,0.189464426,0.000140107,0.614277601,-0.011583266,15.50003021
1.63E+18,15509970176,0.01868126,-0.018695563,0.189464287,0.000912904,0.607572138,0.026847634,15.50997018
1.63E+18,15520030208,0.018678187,-0.018712118,0.189467017,0.001273906,0.602796614,0.047780883,15.52003021
1.63E+18,15530210048,0.018665174,-0.018733905,0.189471516,0.001740864,0.604026675,0.057360664,15.53021005
1.63E+18,15540020224,0.01865413,-0.018739654,0.189477078,0.001891228,0.611317992,0.054258317,15.54002022
1.63E+18,15550380032,0.018650135,-0.018722203,0.189482595,0.001502111,0.621434331,0.039436303,15.55038003
1.63E+18,15560460032,0.018649531,-0.018705487,0.189484707,0.00066028,0.636440217,0.015240145,15.56046003
1.63E+18,15570090240,0.018653179,-0.018710932,0.189480252,-0.000972694,0.649989665,-0.013612038,15.57009024
1.63E+18,15580010240,0.01865902,-0.018724878,0.189470292,-0.001518604,0.655686498,-0.048130658,15.58001024
1.63E+18,15590130176,0.018654911,-0.018747049,0.189463211,-0.000250466,0.663268387,-0.082502991,15.59013018
1.63E+18,15599950080,0.018633413,-0.018779856,0.189459995,9.93E-05,0.66113174,-0.105227269,15.59995008
1.63E+18,15609980160,0.018622631,-0.01878729,0.189457384,8.40E-05,0.649677098,-0.123464629,15.60998016
1.63E+18,15620020224,0.01861452,-0.018779236,0.189453416,-0.000280647,0.640330315,-0.133905247,15.62002022
1.63E+18,15629950208,0.018600308,-0.018773424,0.189446773,-0.000837415,0.628267229,-0.130990744,15.62995021
1.63E+18,15639970048,0.018593063,-0.018769486,0.189440446,-0.000373591,0.616818726,-0.117141776,15.63997005
1.63E+18,15649970176,0.018585273,-0.018766738,0.189436733,0.00013311,0.609628379,-0.092967153,15.64997018
1.63E+18,15660110080,0.018587113,-0.018774462,0.189433191,-0.0003867,0.60672605,-0.060168911,15.66011008
1.63E+18,15670030080,0.018598105,-0.018772756,0.189428735,-0.00021422,0.608771861,-0.026074013,15.67003008
1.63E+18,15679990016,0.019013099,-0.018304944,0.188956962,-0.000316327,0.615799248,0.001000383,15.67999002
1.63E+18,15690090240,0.019016249,-0.018311401,0.188953486,7.57E-05,0.62567848,0.018630972,15.69009024
1.63E+18,15699950080,0.019024069,-0.018310172,0.188953739,0.001002429,0.630660176,0.030813001,15.69995008
1.63E+18,15709980160,0.019030787,-0.018302494,0.188955636,0.000926099,0.637059629,0.036423936,15.70998016
1.63E+18,15719980032,0.019035759,-0.018299101,0.188958118,0.001380524,0.647492051,0.028640039,15.71998003
1.63E+18,15730240000,0.019040402,-0.018299056,0.188962492,0.001440025,0.64972657,0.010051314,15.73024
1.63E+18,15745960192,0.019045935,-0.018301795,0.188964705,0.000682232,0.647525489,-0.013236918,15.74596019
1.63E+18,15753850112,0.019047821,-0.018300806,0.188954767,-0.000808579,0.637789726,-0.067779958,15.75385011
1.63E+18,15770070016,0.01905052,-0.018289896,0.18895007,0.000135676,0.629393458,-0.087307051,15.77007002
1.63E+18,15780000256,0.019061151,-0.018266625,0.1889493,0.000493781,0.622703373,-0.10164918,15.78000026
1.63E+18,15789960192,0.019069865,-0.018245613,0.188950164,0.001116632,0.616140306,-0.109701015,15.78996019
1.63E+18,15800030208,0.019082821,-0.01822821,0.188955136,0.001776025,0.61378634,-0.1104206,15.80003021
1.63E+18,15809960192,0.019088424,-0.018218704,0.188959847,0.001379464,0.612254798,-0.103540525,15.80996019
1.63E+18,15820020224,0.019081435,-0.018216193,0.188963193,0.001391643,0.611924052,-0.087165065,15.82002022
1.63E+18,15830040064,0.019080891,-0.018203048,0.188966477,0.00113635,0.620836258,-0.065381601,15.83004006
1.63E+18,15839980032,0.019084522,-0.018182898,0.188968654,0.00106552,0.63303411,-0.046061568,15.83998003
1.63E+18,15849980160,0.019089968,-0.01817062,0.188973041,0.001578263,0.639444768,-0.024952278,15.84998016
1.63E+18,15863300096,0.019102467,-0.018165625,0.188978392,0.001573659,0.64214325,-0.00362107,15.8633001
1.63E+18,15870020096,0.019118132,-0.018164637,0.188980989,0.00074797,0.646874547,0.01131628,15.8700201
1.63E+18,15879970048,0.019535054,-0.017701864,0.188513122,0.000996441,0.653575063,0.019857731,15.87997005
1.63E+18,15890040064,0.019544434,-0.017697302,0.188519261,0.002434199,0.650949299,0.017822506,15.89004006
1.63E+18,15899970048,0.019560117,-0.017698782,0.188527281,0.001760302,0.64487648,0.008174965,15.89997005
1.63E+18,15909970176,0.019572353,-0.017692085,0.188527469,-3.64E-05,0.638281107,-0.010621008,15.90997018
1.63E+18,15920040192,0.019575537,-0.017677704,0.18852297,-0.000180603,0.626636803,-0.031198803,15.92004019
1.63E+18,15930020096,0.019573178,-0.017669937,0.188521544,0.00057699,0.617125988,-0.049483929,15.9300201
1.63E+18,15939980032,0.019566285,-0.017667902,0.188521359,0.000650563,0.617727757,-0.074568704,15.93998003
1.63E+18,15950000128,0.019552723,-0.017664395,0.188520203,-7.85E-06,0.622910023,-0.094433054,15.95000013
1.63E+18,15960050176,0.019550153,-0.0176652,0.188515432,-0.000340723,0.624961138,-0.100048214,15.96005018
1.63E+18,15970090240,0.019561183,-0.017676025,0.188513772,0.000736009,0.625448823,-0.103374861,15.97009024
1.63E+18,15979990016,0.019562525,-0.017692126,0.188517021,0.001495862,0.628275335,-0.096677572,15.97999002
1.63E+18,15990030080,0.019563025,-0.017697556,0.188523552,0.002174318,0.629932344,-0.082729049,15.99003008
1.63E+18,16000000000,0.019565766,-0.017685985,0.188531668,0.002360497,0.633046329,-0.066860572,16
1.63E+18,16010000128,0.019553827,-0.017674661,0.188542287,0.003078514,0.640736401,-0.043753304,16.01000013
1.63E+18,16020020224,0.019539623,-0.017667877,0.188552838,0.002376155,0.64733696,-0.024046352,16.02002022
1.63E+18,16030770176,0.019545595,-0.01766592,0.188558455,0.001555017,0.646413803,-0.007946393,16.03077018
1.63E+18,16039990016,0.019573641,-0.01765695,0.188562614,0.001266089,0.642438769,0.004376123,16.03999002
1.63E+18,16049980160,0.019592797,-0.017643707,0.188565286,0.001102877,0.638463259,0.009512744,16.04998016
1.63E+18,16060000256,0.019599919,-0.017641654,0.188568287,0.001253033,0.631585479,0.008942537,16.06000026
1.63E+18,16070000128,0.019599275,-0.017647,0.188566712,-0.000397767,0.623925626,0.002409702,16.07000013
1.63E+18,16080040192,0.020009701,-0.017185468,0.188092967,4.26E-05,0.623729467,-0.005817842,16.08004019
1.63E+18,16089980160,0.020020874,-0.017172058,0.188094537,0.001099975,0.622660995,-0.02780807,16.08998016
1.63E+18,16100000256,0.020015,-0.017174016,0.188095392,0.00062059,0.619304538,-0.052735541,16.10000026
1.63E+18,16109980160,0.019996936,-0.017184838,0.188095665,0.000933259,0.622951567,-0.064463928,16.10998016
1.63E+18,16119940096,0.019987568,-0.017188624,0.188099595,0.001639924,0.630987525,-0.073926508,16.1199401
1.63E+18,16130010112,0.019983273,-0.017186775,0.18810163,0.000417243,0.634500682,-0.084957801,16.13001011
1.63E+18,16140040192,0.019988509,-0.017186723,0.1880977,-3.50E-05,0.635626256,-0.093831003,16.14004019
1.63E+18,16150020096,0.020001502,-0.01718517,0.188100955,0.001979787,0.639451504,-0.094375193,16.1500201
1.63E+18,16160010240,0.020016358,-0.017172797,0.188107487,0.001669776,0.638517261,-0.083930947,16.16001024
1.63E+18,16170060032,0.020029787,-0.017157362,0.188111018,0.001059641,0.637522519,-0.066839762,16.17006003
1.63E+18,16179990016,0.020031503,-0.017154314,0.188111215,0.000467286,0.636506557,-0.049425397,16.17999002
1.63E+18,16190060032,0.020029463,-0.017155632,0.188112262,0.001058279,0.63419652,-0.032711796,16.19006003
1.63E+18,16199980032,0.020037254,-0.017135865,0.188113647,0.000566098,0.635227203,-0.015065709,16.19998003
1.63E+18,16210020096,0.020042515,-0.017125341,0.188111167,-6.24E-05,0.631701827,-0.003640314,16.2100201
1.63E+18,16220070144,0.020054962,-0.017128023,0.18810801,-3.03E-05,0.623101234,0.004457623,16.22007014
1.63E+18,16230180096,0.020069944,-0.017127823,0.188107926,0.001000158,0.624264657,0.005099241,16.2301801
1.63E+18,16239980032,0.020078133,-0.017129863,0.18810994,0.000793311,0.629443645,-0.003047526,16.23998003
1.63E+18,16250020096,0.020075698,-0.017138076,0.18810928,0.000487683,0.629248559,-0.011675615,16.2500201
1.63E+18,16260000256,0.020071111,-0.017147053,0.188109015,0.000646991,0.630914569,-0.025154028,16.26000026
1.63E+18,16270090240,0.020070593,-0.017158224,0.188108742,0.000692495,0.637620449,-0.041589379,16.27009024
1.63E+18,16279970048,0.019591453,-0.016764172,0.187640172,-0.000994844,0.638584495,-0.065987274,16.27997005
1.63E+18,16300100096,0.019582131,-0.016763501,0.187630834,-0.001185361,0.641540885,-0.075521491,16.3001001
1.63E+18,16309990144,0.019573888,-0.01676474,0.187627704,0.000837405,0.640695632,-0.085449293,16.30999014
1.63E+18,16319980032,0.019563839,-0.01676742,0.187630918,0.001177654,0.636474013,-0.083513729,16.31998003
1.63E+18,16330010112,0.019554457,-0.016775874,0.187631901,0.000898121,0.633581519,-0.076203294,16.33001011
1.63E+18,16339970048,0.019551268,-0.016788177,0.187634377,0.001229605,0.629015625,-0.069627412,16.33997005
1.63E+18,16349990144,0.019553082,-0.016792411,0.187635678,0.000840903,0.623610795,-0.06020325,16.34999014
1.63E+18,16360020224,0.019547805,-0.016802812,0.187637701,0.001138294,0.619637966,-0.044980947,16.36002022
1.63E+18,16370040064,0.019538286,-0.016814732,0.187639138,0.000798391,0.626064539,-0.025780698,16.37004006
1.63E+18,16379920128,0.019542337,-0.016809178,0.187641428,0.001215341,0.630389154,-0.014033525,16.37992013
1.63E+18,16390020096,0.019547829,-0.016807479,0.187644561,0.001088651,0.630156577,-0.009511663,16.3900201
1.63E+18,16400000000,0.019541701,-0.016814692,0.187646327,0.001048854,0.632539093,-0.007166326,16.4
1.63E+18,16410020096,0.019528755,-0.016822284,0.187650585,0.00196629,0.638548076,-0.010337777,16.4100201
1.63E+18,16419990016,0.019521491,-0.016824112,0.187658962,0.002382101,0.641752183,-0.014861201,16.41999002
1.63E+18,16430100224,0.019517819,-0.016825981,0.187665242,0.00155738,0.638159096,-0.027042588,16.43010022
1.63E+18,16440100096,0.019515816,-0.016822065,0.187666752,0.000479538,0.638481438,-0.040138982,16.4401001
1.63E+18,16450010112,0.019511827,-0.016822379,0.187664795,0.000291812,0.634451628,-0.053981286,16.45001011
1.63E+18,16460060160,0.019505433,-0.016834887,0.18766394,0.000512337,0.627805352,-0.068520419,16.46006016
1.63E+18,16470000128,0.019508499,-0.016842872,0.187662096,0.000335182,0.63087678,-0.073911525,16.47000013
1.63E+18,16480010240,0.01905678,-0.016444899,0.187206571,0.00127767,0.62825197,-0.078380592,16.48001024
1.63E+18,16500060160,0.019064404,-0.016441041,0.187209051,0.001246346,0.630905747,-0.071943045,16.50006016
1.63E+18,16510010112,0.019076171,-0.016435082,0.18721519,0.002027579,0.629523098,-0.066663265,16.51001011
1.63E+18,16520790016,0.019085444,-0.016416656,0.187220103,0.001085954,0.626255035,-0.056829631,16.52079002
1.63E+18,16530050048,0.019094826,-0.016403672,0.187219451,0.000124665,0.626782537,-0.044124771,16.53005005
1.63E+18,16539970048,0.019112973,-0.016396438,0.187216559,6.18E-06,0.63065207,-0.032988019,16.53997005
1.63E+18,16553400064,0.019129509,-0.016375528,0.18721401,4.24E-05,0.636028707,-0.025161462,16.55340006
1.63E+18,16560050176,0.0191305,-0.016356074,0.18721004,-0.000446178,0.639817059,-0.021750977,16.56005018
1.63E+18,16570010112,0.019125545,-0.016348726,0.187204299,-0.000372591,0.643755019,-0.018399188,16.57001011
1.63E+18,16580050176,0.019120334,-0.016351431,0.187200641,0.000124589,0.645275474,-0.016333584,16.58005018
1.63E+18,16590070016,0.019122829,-0.016353072,0.187199459,0.000547857,0.639130414,-0.017832071,16.59007002
1.63E+18,16600040192,0.019135816,-0.016363698,0.187201394,0.001262359,0.637116492,-0.030036112,16.60004019
1.63E+18,16610030080,0.019147565,-0.016364973,0.18720504,0.001392702,0.636617005,-0.039994378,16.61003008
1.63E+18,16620010240,0.019150222,-0.016347539,0.18720826,0.001024906,0.635708392,-0.043716718,16.62001024
1.63E+18,16630500096,0.019143521,-0.016335529,0.187210111,0.001113873,0.6347211,-0.051529501,16.6305001
1.63E+18,16645070080,0.019133981,-0.01633797,0.187212278,0.001178204,0.624050498,-0.062256504,16.64507008
1.63E+18,16650020096,0.019125671,-0.016343161,0.187213395,0.0004712,0.618803561,-0.070848674,16.6500201
1.63E+18,16660010240,0.019123597,-0.016336596,0.187212096,0.000503517,0.626349628,-0.072190635,16.66001024
1.63E+18,16670040064,0.019132826,-0.016319508,0.187211383,0.000177994,0.633331835,-0.067246117,16.67004006
1.63E+18,16680000000,0.018686494,-0.015898051,0.186743642,-0.001047229,0.635537326,-0.058444604,16.68
1.63E+18,16689980160,0.01869314,-0.015907324,0.186736234,-0.000514558,0.6334517,-0.052359484,16.68998016
1.63E+18,16700140032,0.018690278,-0.015936007,0.186730061,-0.001008647,0.636596382,-0.048742548,16.70014003
1.63E+18,16710040064,0.018691912,-0.015952594,0.186721083,-0.00092123,0.641900897,-0.038560089,16.71004006
1.63E+18,16720040192,0.018691869,-0.015959575,0.18671859,0.000575173,0.642048955,-0.027955813,16.72004019
1.63E+18,16730010112,0.018677125,-0.015966601,0.18671435,-0.000953885,0.643064857,-0.022202957,16.73001011
1.63E+18,16740040192,0.018663183,-0.015956814,0.186700969,-0.00254103,0.640726984,-0.016322117,16.74004019
1.63E+18,16750070016,0.018657356,-0.015939246,0.186684905,-0.002349306,0.63402462,-0.013746341,16.75007002
1.63E+18,16760030208,0.01865895,-0.015938585,0.186677055,6.15E-05,0.63012743,-0.01893134,16.76003021
1.63E+18,16770050048,0.018662408,-0.015954111,0.186678801,0.001118747,0.63241142,-0.024650175,16.77005005
1.63E+18,16779990016,0.018669126,-0.01595982,0.186680684,0.000818636,0.633943796,-0.0314206,16.77999002
1.63E+18,16789970176,0.018673654,-0.015960219,0.186681333,0.000839897,0.63264972,-0.043401528,16.78997018
1.63E+18,16799980032,0.018679987,-0.015950115,0.186684409,0.001543613,0.628271103,-0.055318534,16.79998003
1.63E+18,16809970176,0.018686476,-0.015924296,0.186686651,0.000488481,0.625841558,-0.061043359,16.80997018
1.63E+18,16820090112,0.01868188,-0.015908208,0.186682552,-0.000287008,0.631270289,-0.059943561,16.82009011
1.63E+18,16830100224,0.018679731,-0.015894325,0.186681719,0.001065731,0.637087584,-0.062219918,16.83010022
1.63E+18,16840000000,0.018687237,-0.015875405,0.186687419,0.002064247,0.642005801,-0.063651055,16.84
1.63E+18,16850000128,0.018695106,-0.015868862,0.186696311,0.002598622,0.639087498,-0.05893936,16.85000013
1.63E+18,16860010240,0.018705531,-0.015866701,0.186704541,0.001929118,0.631093442,-0.054165203,16.86001024
1.63E+18,16870090240,0.01871742,-0.015863802,0.186705838,0.000101424,0.631043255,-0.049546678,16.87009024
1.63E+18,16879980032,0.018255664,-0.015453796,0.186239402,-0.000225589,0.638478637,-0.04645111,16.87998003
1.63E+18,16889990144,0.018241479,-0.015466306,0.186236397,-1.93E-05,0.634275973,-0.041249663,16.88999014
1.63E+18,16900030208,0.018237144,-0.015476034,0.186229002,-0.001533333,0.629366338,-0.030618168,16.90003021
1.63E+18,16919950080,0.018217684,-0.01547426,0.186214832,0.00045078,0.628405035,-0.022268016,16.91995008
1.63E+18,16937960192,0.018204677,-0.015472029,0.18621498,0.000566388,0.630223155,-0.02075211,16.93796019
1.63E+18,16940090112,0.018193589,-0.015489113,0.186213014,0.000136122,0.629711926,-0.026978284,16.94009011
1.63E+18,16950000128,0.018188766,-0.015503551,0.186211828,0.000624132,0.634566426,-0.032773089,16.95000013
1.63E+18,16960070144,0.018186253,-0.015505387,0.186213334,0.000989284,0.636859894,-0.040077034,16.96007014
1.63E+18,16970060032,0.01817669,-0.015517034,0.186213202,0.000335071,0.630702436,-0.048792385,16.97006003
1.63E+18,16980020224,0.018159426,-0.015523603,0.186209226,-0.000539502,0.629576385,-0.050364397,16.98002022
1.63E+18,16989960192,0.01814657,-0.015517006,0.186203622,-1.93E-05,0.63397491,-0.055684734,16.98996019
1.63E+18,16999980032,0.01815047,-0.015500882,0.186205595,0.001651467,0.637573481,-0.062517628,16.99998003
1.63E+18,17009960192,0.018159137,-0.015488725,0.186212007,0.001682456,0.636070192,-0.064956091,17.00996019
1.63E+18,17019990016,0.018159443,-0.015486791,0.186211551,-0.000197177,0.635054171,-0.056915876,17.01999002
1.63E+18,17030100224,0.018158596,-0.015487396,0.186207692,0.000191979,0.63117522,-0.053434685,17.03010022
1.63E+18,17040000000,0.018155927,-0.015489148,0.186208479,0.001092272,0.630598903,-0.053655252,17.04
1.63E+18,17049990144,0.018133903,-0.015499643,0.186210521,0.001069886,0.634461582,-0.043285552,17.04999014
1.63E+18,17060010240,0.018115621,-0.015493297,0.186211856,0.000802823,0.63234961,-0.037410803,17.06001024
1.63E+18,17070060032,0.018113665,-0.015469037,0.186210051,7.03E-05,0.629027903,-0.031154886,17.07006003
1.63E+18,17080070144,0.017660042,-0.015051613,0.185748375,0.000858748,0.627521574,-0.026042676,17.08007014
1.63E+18,17090050048,0.017673999,-0.015053528,0.185750713,0.001006388,0.625217378,-0.02966737,17.09005005
1.63E+18,17100000256,0.01768431,-0.015049286,0.185751556,0.000779963,0.628463089,-0.02919892,17.10000026
1.63E+18,17109990144,0.017687789,-0.01504124,0.185755419,0.001847979,0.637230873,-0.029845905,17.10999014
1.63E+18,17119960064,0.017689187,-0.015034847,0.185760068,0.001057519,0.638411403,-0.037529431,17.11996006
1.63E+18,17130080256,0.017692527,-0.015032176,0.185758301,0.00023092,0.636712193,-0.042369578,17.13008026
1.63E+18,17140020224,0.017695225,-0.015043036,0.185759727,0.001253753,0.634928703,-0.04504272,17.14002022
1.63E+18,17149970176,0.01769036,-0.015073324,0.185762124,0.000777718,0.630384088,-0.054463577,17.14997018
